acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.4114484786987305,4.759527683258057,-5.7738990783691415,-0.04683581367135048,-0.027488936,0.012217305,8
-6.418055534362793,4.7691001892089835,-5.767519950866699,-0.04604005813598633,-0.028405234,0.014660766,8
-6.429964065551758,4.776036262512207,-5.761223793029785,-0.04360417276620865,-0.022907447,0.027794369,8
-6.444196224212647,4.781145095825195,-5.753525257110597,-0.039958428591489785,0.004886922,0.022602014,8
-6.4633240699768075,4.787627696990967,-5.7493648529052725,-0.03399183601140976,0.014049901000000002,0.028099801,8
-6.491457462310791,4.795260429382324,-5.74356746673584,-0.029450904577970505,0.017715093,0.0033597588,8
-6.516300678253174,4.797447681427002,-5.73358964920044,-0.0251774862408638,0.01985312,-0.0070249503,8
-6.532686710357666,4.805539131164551,-5.7326340675354,-0.02413569763302803,-0.0033597588,-0.0076358155,8
-6.553107738494872,4.822272777557373,-5.741136074066162,-0.02682916447520256,-0.008246681,0.0036651916,8
-6.570565700531006,4.8425798416137695,-5.712601661682129,-0.031941469758749015,-0.010995574,-0.0070249503,8
-6.5363731384277335,4.865330696105957,-5.731996536254883,-0.04037760198116303,0.017715093,-0.029321533,8
-6.504169464111327,4.899131774902344,-5.771566867828369,-0.042548388242721565,0.03573562,-0.03756821,8
-6.466350078582764,4.915952205657959,-5.7856101989746085,-0.037536896765232086,0.043066,-0.043676864,8
-6.44331693649292,4.912808418273926,-5.808897018432617,-0.02999933995306492,0.06841691,-0.06811147,8
-6.50165605545044,4.908629894256592,-5.8458099365234375,-0.021253256127238274,0.06383542,-0.06383542,8
-6.580933094024657,4.896412372589111,-5.875876426696777,-0.009851567447185516,0.04428773,-0.05955936,8
-6.596402645111084,4.8570051193237305,-5.864819526672362,-0.002521101385354996,0.004886922,-0.08979719,8
-6.558884143829347,4.785625457763672,-5.813963413238525,-0.0011600735597312448,-0.06627888,-0.13805555,8
-6.550200462341309,4.693751811981201,-5.78825044631958,-0.0017807204276323316,-0.00061086525,-0.089491755,8
-6.515796661376952,4.571571826934815,-5.752001762390138,-0.010428648442029951,-0.04917465,-0.07238753,8
-6.514393329620361,4.498608112335205,-5.745589256286621,-0.02866521663963795,-0.06261369,-0.10995574,8
-6.578080654144287,4.519869327545166,-5.728014945983888,-0.04738261178135872,-0.020158553,-0.102319926,8
-6.637759685516357,4.546574115753174,-5.706105709075928,-0.06176206097006798,-0.04917465,-0.04917465,8
-6.633923053741455,4.506462097167969,-5.71864128112793,-0.0627555251121521,-0.008246681,-0.04917465,8
-6.586172580718994,4.454874515533447,-5.736166477203369,-0.05215800181031227,0.040317107000000005,-0.077579886,8
-6.552352428436278,4.435049533843994,-5.734738826751709,-0.041922658681869514,0.004886922,-0.09437868,8
-6.5582475662231445,4.405477046966553,-5.716221332550049,-0.0369594506919384,-0.058337633,-0.08277224,8
-6.573296546936035,4.3722076416015625,-5.68632173538208,-0.04309801384806633,-0.095294975,-0.03145956,8
-6.573747634887695,4.3922529220581055,-5.660320281982423,-0.060386061668396,-0.13927728,-0.083383106,8
-6.55520486831665,4.447046279907227,-5.630231857299805,-0.07826221734285355,-0.12858713,-0.1142318,8
-6.513500690460205,4.47528600692749,-5.613709449768066,-0.09467493742704393,-0.08857546,-0.12186762,8
-6.499629497528076,4.484743118286133,-5.637652397155763,-0.11005207896232604,-0.08368854,-0.14202617,8
-6.547250270843506,4.532600402832031,-5.697876930236816,-0.12349773943424225,-0.01160644,-0.09193522,8
-6.587383270263673,4.556591510772705,-5.694579124450684,-0.11013559252023697,-0.02687807,-0.042455133,8
-6.556931018829347,4.546964645385742,-5.696268081665039,-0.09905142337083817,0.05009095,-0.029626964,8
-6.532026290893555,4.53216552734375,-5.701364040374756,-0.08296025544404984,0.092240654,-0.030543262,8
-6.533385753631593,4.511526107788086,-5.686205863952638,-0.06560255587100983,0.08399397,-0.007330383,8
-6.5734148025512695,4.499327182769775,-5.660390853881836,-0.053407058119773865,0.08674286,0.01160644,8
-6.629424095153809,4.49254035949707,-5.630680561065674,-0.045242447406053536,0.055283304000000005,0.040927973,8
-6.660735607147218,4.492149829864502,-5.610898971557617,-0.04116782546043396,0.024740042,0.01863139,8
-6.683037757873535,4.495095729827881,-5.612737655639648,-0.0397767648100853,0.003970624,0.008552114,8
-6.739030838012695,4.532945156097412,-5.629812240600586,-0.036651227623224265,0.015577064,0.0018325958,8
-6.789806842803955,4.576744079589844,-5.634042739868164,-0.03523621708154678,-0.010995574,-0.0143553335,8
-6.7779483795166025,4.567749977111816,-5.623358726501465,-0.03605945780873298,-0.04917465,-0.03390302,8
-6.72653865814209,4.529958248138428,-5.608185768127441,-0.039399385452270515,-0.043982297,-0.03848451,8
-6.701169967651367,4.510925769805908,-5.603879928588867,-0.040616776794195175,-0.022296581,-0.033292156,8
-6.727092742919923,4.516983985900879,-5.59977912902832,-0.04077867045998573,-0.017104227,-0.0143553335,8
-6.745200157165527,4.50126838684082,-5.589698314666748,-0.04526272416114807,-0.04734206,-0.00580322,8
-6.752737045288086,4.4697370529174805,-5.574758052825928,-0.05644775927066802,-0.04642576,0.0067195175,8
-6.776654243469237,4.463864326477051,-5.558606147766113,-0.06568596512079239,-0.06536258,0.0012217305,8
-6.8445539474487305,4.519421100616455,-5.547606945037842,-0.07449464499950409,-0.17256944,-0.03726278,8
-6.954596519470215,4.639440536499023,-5.596944332122803,-0.08295245468616486,-0.15088372,-0.08460484,8
-7.0370306968688965,4.731490612030028,-5.617210388183594,-0.07982095330953598,-0.07422013,-0.13591751,8
-7.052382469177246,4.757081985473633,-5.58826208114624,-0.0701417624950409,-0.0580322,-0.2012801,8
-7.058338642120361,4.7672295570373535,-5.598343849182129,-0.05609527975320816,-0.10048734,-0.2855795,8
-7.085801601409912,4.79930305480957,-5.640556812286378,-0.039584409445524216,-0.1432479,-0.3323107,8
-7.11895751953125,4.828415393829347,-5.659839153289795,-0.030037077143788338,-0.11911872,-0.3659083,8
-7.138662815093994,4.821744918823242,-5.6367669105529785,-0.017289480194449425,-0.09712757,-0.41722095,8
-7.1419434547424325,4.756679058074951,-5.586216449737549,0.0016432456905022266,-0.0125227375,-0.42363504,8
-7.111875057220459,4.615212917327881,-5.541845321655273,0.01344530750066042,-0.021380283,-0.36865717,8
-7.0588555335998535,4.397770881652832,-5.558319091796875,0.02476198785007,-0.022907447,-0.3576616,8
-7.016293525695801,4.162858963012694,-5.619098663330078,0.04237280413508415,0.13500121,-0.32986724,8
-6.995784282684326,4.001993179321288,-5.626107215881348,0.06256410479545592,0.09162979,-0.18600847,8
-6.966967582702638,3.887899160385132,-5.594046115875244,0.07028153538703917,0.0842994,-0.12889257,8
-6.942129611968994,3.775477886199951,-5.5337562561035165,0.06637848168611526,0.02565634,-0.06627888,8
-6.971933364868164,3.6541190147399902,-5.4799842834472665,0.06199592351913453,0.089491755,-0.008246681,8
-7.017285346984862,3.558336973190308,-5.458967208862305,0.04862232506275177,0.09193522,0.034208454,8
-7.0458011627197275,3.550739526748657,-5.429665565490723,0.031546801328659065,0.03726278,0.05009095,8
-7.074418067932129,3.6168241500854488,-5.378054141998291,0.007176816929131745,-0.03023783,0.02443461,8
-7.081678867340088,3.660653829574585,-5.383473873138428,-0.034752272069454186,0.0033597588,-0.0067195175,8
-7.033199787139893,3.7012031078338623,-5.426422595977783,-0.08204269409179688,0.08368854,-0.040317107000000005,8
-6.955903053283691,3.7484519481658936,-5.44031286239624,-0.12676428258419034,0.27091873,-0.11728613,8
-6.8927040100097665,3.8266172409057617,-5.456076622009277,-0.17082993686199188,0.22235495,-0.22907446,8
-6.961606979370117,3.94956111907959,-5.506449222564697,-0.17229804396629333,0.35155296,-0.32711834,8
-7.152198791503906,4.0293378829956055,-5.518547058105469,-0.17165379226207733,0.24709499,-0.36896262,8
-7.266517639160156,4.0253005027771005,-5.554900169372559,-0.1947398781776428,0.04734206,-0.22999077,8
-7.21575403213501,3.935343980789185,-5.607268333435059,-0.227265402674675,0.016798794,-0.14294247,8
-7.05528736114502,3.7762372493743896,-5.616610527038574,-0.25894108414649963,0.113926366,-0.1328632,8
-6.953200340270996,3.607934713363648,-5.621082305908203,-0.26515430212020874,0.124311075,-0.17806722,8
-6.964221000671388,3.5165181159973145,-5.6839470863342285,-0.23603183031082156,0.1337795,-0.1908954,8
-7.068740367889403,3.542583465576172,-5.742767810821532,-0.19458284974098208,-0.002443461,-0.13988814,8
-7.214121341705322,3.6411859989166264,-5.743342399597168,-0.1567911058664322,-0.077579886,-0.037873644,8
-7.30480432510376,3.6371004581451416,-5.671250820159912,-0.1417684406042099,-0.21899518,0.017104227,8
-7.3536057472229,3.5442264080047607,-5.613631725311278,-0.13735954463481906,-0.44348818,0.076052725,8
-7.34710168838501,3.468846559524536,-5.5748467445373535,-0.1348147988319397,-0.47158796,0.16371189,8
-7.3145484924316415,3.4663777351379395,-5.570892810821533,-0.1465665102005005,-0.46211955,0.16829337,8
-7.31129789352417,3.583423852920532,-5.5818772315979,-0.17476724088191986,-0.5152648,0.16218472,8
-7.3921799659729,3.7811374664306636,-5.5781731605529785,-0.2041238993406296,-0.4266894,0.23487769,8
-7.475325584411621,3.9613752365112314,-5.593116283416748,-0.2322204113006592,-0.2415972,0.3747658,8
-7.55241584777832,4.078229427337647,-5.48494291305542,-0.25211697816848755,-0.39522982,0.31764993,8
-7.576104164123535,4.221028804779054,-5.446099758148193,-0.2678290009498596,-0.13255776,0.36132678,8
-7.560850620269775,4.395648956298828,-5.602816104888916,-0.2490714192390442,0.39400807,0.32528573,8
-7.576431751251222,4.674176692962647,-5.526951789855957,-0.2339719980955124,0.12217305,0.28955013,8
-7.591410636901855,4.982248783111572,-5.361835956573486,-0.2552548348903656,0.09468412,0.3933972,8
-7.5736331939697275,5.205040454864502,-5.323803901672363,-0.2672402858734131,0.54183745,0.37782016,8
-7.422224521636963,5.363449096679688,-5.076231002807617,-0.2705222964286804,-0.13897185,0.29168814,8
-7.152239799499513,5.4672136306762695,-4.812768936157227,-0.33803004026412964,-0.50518554,0.27214047,8
-6.96146297454834,5.509446144104004,-4.7233309745788565,-0.4058784246444702,-0.49449542,0.3005457,8
-6.848970413208008,5.431203842163086,-4.6079983711242685,-0.4478313326835632,-0.4633413,0.27947086,8
-6.732952117919923,5.277039527893066,-4.585170269012451,-0.4546215534210205,-0.14844026,0.21380283,8
-6.6872878074646,5.135581016540527,-4.586161613464356,-0.4408892691135407,-0.05467244,0.04184427,8
-6.7438507080078125,5.068782329559326,-4.5389509201049805,-0.4190208315849304,-0.21410827,-0.04520403,8
-6.7136759757995605,4.998824119567871,-4.507554054260254,-0.3778117597103119,-0.06627888,-0.0030543262,8
-6.563508033752441,4.84076738357544,-4.553478240966797,-0.31402313709259033,0.07849618,-0.14172074,8
-6.382906913757324,4.649662494659424,-4.601753234863281,-0.22762225568294525,0.11026118,-0.22724187,8
-6.276982307434082,4.425994396209717,-4.690331935882568,-0.1331862509250641,0.20708331,-0.30879238,8
-6.365738391876222,4.184778690338135,-4.828458786010742,-0.0386023186147213,0.29657507,-0.35246924,8
-6.599656581878662,4.038447856903076,-4.8223652839660645,0.06530150771141052,0.034208454,-0.25137106,8
-6.694887638092041,3.8740909099578857,-4.817441463470459,0.17626217007637024,0.19333886,-0.32559118,8
-6.641903877258301,3.71252703666687,-4.838730335235597,0.274660587310791,0.23945917,-0.4465425,8
-6.784983158111572,3.676511287689209,-4.7541542053222665,0.33901479840278625,0.06658431,-0.5170974,8
-7.101381301879883,3.8294756412506095,-4.677797794342041,0.361801028251648,-0.06627888,-0.5729916,8
-7.39661169052124,4.101361274719238,-4.752568244934082,0.3557028770446777,0.12003502,-0.49938235,8
-7.654166221618652,4.333058834075929,-4.911818504333496,0.3508495390415192,0.33139440000000003,-0.35308012,8
-7.856246471405028,4.4353532791137695,-5.052956581115723,0.3447916805744171,0.3744604,-0.19456059,8
-7.922922134399414,4.445695877075195,-5.1833457946777335,0.3326980173587799,0.36987892,-0.10873401,8
-7.853639602661133,4.3950228691101065,-5.31964635848999,0.3188340663909912,0.42821655,-0.053145275,8
-7.755239486694336,4.29311466217041,-5.425773620605469,0.30014660954475403,0.4120286,-0.0125227375,8
-7.67840576171875,4.1268935203552255,-5.461684703826903,0.2809629142284393,0.35033122,0.044898596,8
-7.617532730102539,3.944660902023315,-5.465207576751709,0.2607124745845795,0.31031954,0.07880162,8
-7.57409143447876,3.81067419052124,-5.450843811035156,0.2399905323982239,0.24495697,0.08857546,8
-7.5616393089294425,3.725991487503052,-5.429057598114014,0.22310885787010196,0.16432275,0.081855945,8
-7.558666229248048,3.662132978439331,-5.421747207641602,0.2111457586288452,0.09590584,0.07696902,8
-7.544806480407715,3.611643314361572,-5.437620639801025,0.19606034457683566,0.06719518,0.086132,8
-7.5086426734924325,3.5927906036376958,-5.457579612731934,0.17498141527175906,0.028099801,0.08704830000000001,8
-7.468453407287598,3.624760866165161,-5.4522705078125,0.14919990301132202,-0.029932396,0.073303826,8
-7.403188705444336,3.704875469207764,-5.4402689933776855,0.12697219848632812,-0.05681047,0.05375614,8
-7.30991792678833,3.7885775566101074,-5.467893600463867,0.11182839423418044,-0.02687807,-0.014660766,8
-7.2250471115112305,3.854274272918701,-5.538147449493408,0.10116374492645264,0.018020526,-0.040927973,8
-7.174416542053223,3.8711228370666495,-5.608983516693115,0.09019985795021056,0.013744468,-0.03390302,8
-7.161710262298584,3.855027675628662,-5.648958683013916,0.07616021484136581,-0.023823744,-0.002443461,8
-7.162729263305664,3.8269312381744394,-5.6686224937438965,0.06425885856151581,-0.050396383,0.038789943,8
-7.172684669494629,3.8020334243774414,-5.671738147735597,0.0635814443230629,-0.022907447,0.04184427,8
-7.180530071258545,3.773641347885132,-5.679699897766112,0.0663418397307396,-0.014660766,0.04550946,8
-7.1798481941223145,3.7314586639404297,-5.6837215423583975,0.07359842211008072,-0.03268129,0.04520403,8
-7.171442985534668,3.6856718063354488,-5.700395584106445,0.07923751324415207,-0.02687807,0.08063421400000001,8
-7.165626525878906,3.637641906738281,-5.715109348297119,0.08915546536445618,-0.03359759,0.08827003,8
-7.156340599060059,3.5862715244293213,-5.728492259979247,0.09324301034212112,-0.06719518,0.106595986,8
-7.162121295928955,3.557812213897705,-5.74461030960083,0.0963151752948761,-0.083383106,0.09743301,8
-7.181593894958496,3.575511932373047,-5.728812217712402,0.0899670347571373,-0.09101892,0.08796459400000001,8
-7.206713676452638,3.6121585369110103,-5.688987731933594,0.08054409176111221,-0.101098195,0.074830994,8
-7.2259254455566415,3.63353967666626,-5.657023906707764,0.07063105702400208,-0.10262536,0.046120327,8
-7.248678684234619,3.6307435035705566,-5.639303207397461,0.057642452418804176,-0.12003502,0.032070424,8
-7.279102325439452,3.6151540279388423,-5.6289706230163565,0.039426058530807495,-0.112399206,0.034513887,8
-7.321086883544923,3.60460352897644,-5.6094584465026855,0.018959928303956985,-0.10354166,0.047647487,8
-7.3770751953125,3.584467887878418,-5.557897567749023,0.007322855293750762,-0.11178834,0.047647487,8
-7.422614097595215,3.551877498626709,-5.523089408874512,-0.0007988066645339131,-0.09987647,0.058643065,8
-7.4763994216918945,3.494643211364746,-5.53083610534668,-0.013296857476234436,-0.13133603,0.1001819,8
-7.556986331939697,3.447646141052246,-5.569021224975586,-0.031126668676733967,-0.16065755,0.16615535,8
-7.652174472808838,3.4401552677154537,-5.575925827026367,-0.04591129720211029,-0.14538592,0.24678956,8
-7.6891422271728525,3.4596943855285645,-5.502537727355957,-0.05037972703576088,-0.13072516,0.26572640000000003,8
-7.638685703277588,3.466737508773804,-5.4123268127441415,-0.0439879521727562,-0.022296581,0.22479841,8
-7.582354068756103,3.4776232242584233,-5.394869327545166,-0.03272264450788498,0.11301007,0.19028452,8
-7.587339401245117,3.530158281326294,-5.434365272521973,-0.023317042738199237,0.2434298,0.18478674,8
-7.632174968719482,3.6074583530426025,-5.441579818725586,-0.019167229533195496,0.2593123,0.1853976,8
-7.633410930633545,3.688093662261963,-5.4258761405944815,-0.0194521676748991,0.31642818,0.16523905,8
-7.5569400787353525,3.752421140670776,-5.402475833892822,-0.016211967915296555,0.3268129,0.12736541,8
-7.427489280700684,3.800161600112915,-5.408987522125244,-0.015874477103352547,0.31581733,0.0693332,8
-7.2804203033447275,3.838116884231568,-5.458874702453613,-0.028802683576941487,0.27366763,0.018020526,8
-7.12973690032959,3.8915696144104,-5.5421485900878915,-0.0507950559258461,0.1872302,-0.0021380284,8
-6.996140003204347,3.9409894943237305,-5.6555423736572275,-0.07628940790891647,0.14080444,-0.003970624,8
-6.929615497589111,3.963511228561402,-5.7699055671691895,-0.11297587305307387,0.028405234,0.0421497,8
-6.9289608001708975,3.947739124298096,-5.804161071777344,-0.14547058939933774,-0.08124508,0.084910266,8
-6.886482238769531,3.9568724632263184,-5.790275573730469,-0.16093884408473969,-0.18051068,0.13225232,8
-6.7880592346191415,3.9790315628051762,-5.803504943847656,-0.16829372942447662,-0.13011430000000002,0.10781772,8
-6.687069892883301,4.005578517913818,-5.827824592590332,-0.16502965986728668,-0.098043874,0.09101892,8
-6.639461994171143,4.048438549041748,-5.8293280601501465,-0.15277442336082458,-0.14049901,0.093462385,8
-6.632371425628662,4.098361015319823,-5.808379650115968,-0.1279142051935196,-0.21838433,0.12522738,8
-6.630515575408936,4.141650676727295,-5.772904396057129,-0.0966857522726059,-0.25473082,0.13164146,8
-6.578293800354004,4.1712632179260245,-5.72659969329834,-0.07693728059530258,-0.29718593,0.12858713,8
-6.509644031524657,4.20180606842041,-5.671309471130371,-0.0594443678855896,-0.27397305,0.073303826,8
-6.474353313446045,4.268056869506837,-5.6199612617492685,-0.03898938372731209,-0.15302174,0.018020526,8
-6.441282272338867,4.38106107711792,-5.580519676208496,-0.02825517952442169,-0.04184427,-0.06872234,8
-6.397507190704347,4.496320724487305,-5.582270622253418,-0.03017287887632847,0.07269296,-0.15943582,8
-6.3697471618652335,4.584949493408203,-5.627454280853272,-0.03932896628975868,0.22418754,-0.23671028,8
-6.371140480041504,4.635656833648682,-5.655317306518555,-0.04195814952254295,0.24587326,-0.2593123,8
-6.36260986328125,4.6510958671569815,-5.693041801452638,-0.02771721035242081,0.24617869,-0.24648413,8
-6.3451828956604,4.640461921691895,-5.741999626159668,-0.0016258970135822892,0.21044308,-0.24556783,8
-6.364530086517334,4.6029090881347665,-5.7667436599731445,0.02010729163885117,0.15210545,-0.25167647,8
-6.436493396759032,4.542186260223389,-5.781455039978027,0.030144687741994858,0.08307768,-0.26450464,8
-6.566936016082764,4.44611120223999,-5.8051533699035645,0.031080108135938644,-0.0125227375,-0.21960606,8
-6.745647430419923,4.321500301361084,-5.823482990264893,0.024273252114653587,-0.121256754,-0.112399206,8
-6.918257236480713,4.181637763977052,-5.819121837615968,0.017288044095039368,-0.14446963,-0.02076942,8
-7.04642915725708,4.034162521362306,-5.790908336639403,0.020208006724715236,-0.17043139999999998,0.039095376,8
-7.144129276275635,3.896012306213379,-5.74902868270874,0.02788994647562504,-0.19058995,0.07819075,8
-7.2586669921875,3.777854204177856,-5.704148769378662,0.03589208796620369,-0.20280726,0.10629055,8
-7.391048908233643,3.690929412841797,-5.650206565856934,0.04265017807483673,-0.19639318,0.17806722,8
-7.5075883865356445,3.6403827667236333,-5.58385705947876,0.051750924438238144,-0.18997909,0.23151793,8
-7.575222492218018,3.610375881195069,-5.499681949615479,0.06319797784090042,-0.21533,0.22388211,8
-7.601415157318115,3.589322328567505,-5.409260749816895,0.06932970881462097,-0.14446963,0.16126843,8
-7.676012516021728,3.6113007068634033,-5.293282985687256,0.060717824846506126,-0.08552113,0.061086524,8
-7.823735237121582,3.6738431453704834,-5.205400466918945,0.032554324716329575,0.010690141499999998,0.017104227,8
-8.012923240661621,3.725918054580689,-5.118185043334961,0.0011287599336355927,0.05772676700000001,0.03481932,8
-8.186871528625487,3.744280815124512,-5.029749870300293,-0.02667067013680935,0.12767084,0.022602014,8
-8.300197601318361,3.762120246887207,-4.912923812866211,-0.05217483639717102,0.20189096,0.020463986,8
-8.31910514831543,3.793279409408569,-4.797374248504639,-0.07502026855945587,0.33261612,0.008246681,8
-8.244816780090332,3.8089084625244136,-4.745087623596191,-0.09353379905223846,0.42424592,-0.05681047,8
-8.151721000671388,3.804121017456055,-4.751377582550049,-0.11576540023088455,0.48441613,-0.089491755,8
-8.062152862548826,3.8332269191741934,-4.788914680480957,-0.14390669763088226,0.5510005,-0.048563786,8
-7.956260681152344,3.901233911514282,-4.87407922744751,-0.1707145720720291,0.636827,-0.024129177,8
-7.844583511352539,3.9551260471344,-5.002323627471924,-0.18646305799484253,0.6728681,-0.02107485,8
-7.73134708404541,3.96013617515564,-5.181441307067871,-0.1840346157550812,0.7464773,0.0015271631,8
-7.596192359924316,3.941930532455444,-5.401010036468506,-0.16921527683734894,0.795652,0.05589417,8
-7.450603008270264,3.930244445800781,-5.622302532196045,-0.15233860909938812,0.8509353000000001,0.10629055,8
-7.338287830352782,3.920346736907959,-5.820553779602051,-0.13018032908439636,0.86559606,0.12217305,8
-7.231816291809082,3.92526912689209,-5.9444217681884775,-0.1185283213853836,0.8723155999999999,0.129198,8
-7.116285800933838,3.9875545501708975,-6.0134644508361825,-0.12380452454090117,0.8249735,0.059864793,8
-6.962773323059082,4.05089807510376,-6.0019469261169425,-0.1343887597322464,0.8060366999999999,0.020463986,8
-6.7529964447021475,4.015362739562988,-5.94763708114624,-0.1564638316631317,0.74036866,-0.010079277,8
-6.53472900390625,3.943776607513428,-5.9319519996643075,-0.17922085523605347,0.7470882,-0.09743301,8
-6.350759506225586,3.9513652324676514,-5.9194884300231925,-0.19927269220352173,0.7122689,-0.18692477,8
-6.191953659057617,4.0303215980529785,-5.92540979385376,-0.2296206653118133,0.6927211999999999,-0.23273966,8
-6.040294647216798,4.1415014266967765,-5.96870756149292,-0.2656044960021973,0.6786713000000001,-0.26847526,8
-5.935230731964111,4.254042625427246,-6.063491344451903,-0.3032335042953491,0.64904433,-0.33200526,8
-5.889866828918457,4.366483688354491,-6.1726555824279785,-0.34646305441856384,0.59650993,-0.34300083,8
-5.814316272735597,4.46233606338501,-6.252110004425049,-0.3887444436550141,0.51893,-0.2959642,8
-5.659580707550049,4.500325202941895,-6.321589946746826,-0.4246083199977875,0.60231316,-0.3145956,8
